FIR_Date,Latitude,Longitude,CrimeGroup_Name,Year,Month,Day,DayOfWeek,grid
2016-02-09,15.81320498,75.91405,CHEATING,2016,2,9,1,"(60,39)"
2016-10-04,16.0553523,75.96250423,CHEATING,2016,10,4,1,"(63,40)"
2017-07-17,16.10282426,75.75147566,CHEATING,2017,7,17,0,"(64,35)"
2020-03-05,16.059533,75.942033,CHEATING,2020,3,5,3,"(63,39)"
2021-07-04,15.939572,75.911193,CHEATING,2021,7,4,6,"(62,39)"
2021-10-09,15.939841,75.910908,CHEATING,2021,10,9,5,"(62,39)"
2021-11-12,16.020368,75.880685,CHEATING,2021,11,12,4,"(63,38)"
2023-03-18,15.98278086,75.883537,CHEATING,2023,3,18,5,"(62,38)"
2024-01-10,16.055611,75.9509,CHEATING,2024,1,10,2,"(63,39)"
2017-08-10,16.17773678,75.69614,CHEATING,2017,8,10,3,"(65,34)"
2017-11-24,16.1867298,75.68677556,CHEATING,2017,11,24,4,"(65,34)"
2017-12-02,15.90611055,75.31315545,CHEATING,2017,12,2,5,"(61,27)"
2018-01-23,16.18670951,75.60249562,CHEATING,2018,1,23,1,"(65,32)"
2018-05-04,16.17773678,75.69614,CHEATING,2018,5,4,4,"(65,34)"
2018-09-08,15.90611055,75.31315545,CHEATING,2018,9,8,5,"(61,27)"
2020-08-19,16.14176392,75.69614,CHEATING,2020,8,19,2,"(64,34)"
2021-01-05,15.948958,75.755153,CHEATING,2021,1,5,1,"(62,35)"
2021-08-18,15.910928,75.657676,CHEATING,2021,8,18,2,"(61,34)"
2021-12-07,15.911284,75.688013,CHEATING,2021,12,7,1,"(61,34)"
2022-06-26,16.18672816,75.66804668,CHEATING,2022,6,26,6,"(65,34)"
2022-09-28,16.19572322,75.69614,CHEATING,2022,9,28,2,"(65,34)"
2023-06-22,15.90612583,75.33185796,CHEATING,2023,6,22,3,"(61,27)"
2023-12-28,15.913427,75.666043,CHEATING,2023,12,28,3,"(61,34)"
2018-01-10,16.18673,75.69540021,CHEATING,2018,1,10,2,"(65,34)"
2018-05-25,16.18673,75.69543767,CHEATING,2018,5,25,4,"(65,34)"
2019-05-09,16.490074,75.157712,CHEATING,2019,5,9,3,"(69,24)"
2019-09-23,15.922175,75.680864,CHEATING,2019,9,23,0,"(61,34)"
2019-10-21,16.390674,75.110917,CHEATING,2019,10,21,0,"(68,23)"
2019-11-21,15.908849,75.503614,CHEATING,2019,11,21,3,"(61,30)"
2020-01-19,16.171008,75.652976,CHEATING,2020,1,19,6,"(65,33)"
2020-02-05,16.351912,75.274042,CHEATING,2020,2,5,2,"(67,26)"
2020-07-29,16.333211,75.280441,CHEATING,2020,7,29,2,"(67,26)"
2021-06-11,16.346339,75.622923,CHEATING,2021,6,11,4,"(67,33)"
2021-09-02,16.18673,75.69539084,CHEATING,2021,9,2,3,"(65,34)"
2022-04-30,16.2406893,75.69614,CHEATING,2022,4,30,5,"(66,34)"
2022-05-01,16.1864022,75.32156287,CHEATING,2022,5,1,6,"(65,27)"
2022-06-09,16.329168,75.29567,CHEATING,2022,6,9,3,"(67,26)"
2022-06-09,16.328896,75.294688,CHEATING,2022,6,9,3,"(67,26)"
2022-06-12,16.328721,75.298269,CHEATING,2022,6,12,6,"(67,26)"
2022-06-14,16.18673,75.69553131,CHEATING,2022,6,14,1,"(65,34)"
2022-06-14,16.18673,75.69553131,CHEATING,2022,6,14,1,"(65,34)"
2022-06-16,16.18673,75.69527847,CHEATING,2022,6,16,3,"(65,34)"
2022-06-16,16.18672488,75.64931781,CHEATING,2022,6,16,3,"(65,33)"
2022-08-02,16.18672816,75.66804668,CHEATING,2022,8,2,1,"(65,34)"
2022-12-08,16.351526,75.273719,CHEATING,2022,12,8,3,"(67,26)"
2023-01-31,16.384678,75.153297,CHEATING,2023,1,31,1,"(68,23)"
2023-02-28,16.18673,75.69679551,CHEATING,2023,2,28,1,"(65,34)"
2023-08-24,16.47901,75.130509,CHEATING,2023,8,24,3,"(69,23)"
2023-09-22,16.181742,75.69996,CHEATING,2023,9,22,4,"(65,34)"
2024-02-07,16.30209,75.17271,CHEATING,2024,2,7,2,"(67,24)"
2024-02-29,16.159503,75.774681,CHEATING,2024,2,29,3,"(65,36)"
2016-05-17,16.32162824,75.69614,CHEATING,2016,5,17,1,"(67,34)"
2016-09-02,16.18671689,75.62122449,CHEATING,2016,9,2,4,"(65,33)"
2018-10-28,16.18672262,75.75232663,CHEATING,2018,10,28,6,"(65,35)"
2019-02-17,16.168239,75.748127,CHEATING,2019,2,17,6,"(65,35)"
2019-02-21,16.210293,75.892785,CHEATING,2019,2,21,3,"(65,38)"
2019-08-29,16.208818,75.69559,CHEATING,2019,8,29,3,"(65,34)"
2019-12-02,16.317294,75.8894319,CHEATING,2019,12,2,0,"(67,38)"
2021-09-12,16.15850299,75.80998352,CHEATING,2021,9,12,6,"(65,37)"
2022-06-29,16.18668984,75.82724212,CHEATING,2022,6,29,2,"(65,37)"
2023-09-21,16.4115604,75.69614,CHEATING,2023,9,21,3,"(68,34)"
2016-02-16,16.172535,75.655721,CHEATING,2016,2,16,1,"(65,33)"
2016-04-15,16.1867298,75.68677556,CHEATING,2016,4,15,4,"(65,34)"
2016-08-23,16.172535,75.655721,CHEATING,2016,8,23,1,"(65,33)"
2016-10-01,16.172535,75.655721,CHEATING,2016,10,1,5,"(65,33)"
2016-10-19,16.19362922,75.7056724,CHEATING,2016,10,19,2,"(65,34)"
2016-10-19,16.19362922,75.7056724,CHEATING,2016,10,19,2,"(65,34)"
2016-12-02,16.172535,75.655721,CHEATING,2016,12,2,4,"(65,33)"
2016-12-20,16.19572322,75.69614,CHEATING,2016,12,20,1,"(65,34)"
2017-01-13,16.172535,75.655721,CHEATING,2017,1,13,4,"(65,33)"
2017-04-06,16.172535,75.655721,CHEATING,2017,4,6,3,"(65,33)"
2017-07-17,16.172535,75.655721,CHEATING,2017,7,17,0,"(65,33)"
2018-02-03,16.172535,75.655721,CHEATING,2018,2,3,5,"(65,33)"
2018-03-19,16.172535,75.655721,CHEATING,2018,3,19,0,"(65,33)"
2018-03-29,16.172535,75.655721,CHEATING,2018,3,29,3,"(65,33)"
2018-04-03,16.172535,75.655721,CHEATING,2018,4,3,1,"(65,33)"
2018-05-24,16.172535,75.655721,CHEATING,2018,5,24,3,"(65,33)"
2018-06-06,16.172535,75.655721,CHEATING,2018,6,6,2,"(65,33)"
2018-08-27,16.172535,75.655721,CHEATING,2018,8,27,0,"(65,33)"
2018-09-28,15.172535,75.655721,CHEATING,2018,9,28,4,"(51,33)"
2018-11-27,16.172535,75.655721,CHEATING,2018,11,27,1,"(65,33)"
2019-02-22,16.182429,75.697144,CHEATING,2019,2,22,4,"(65,34)"
2019-02-27,16.189063,75.70406,CHEATING,2019,2,27,2,"(65,34)"
2019-05-27,16.182234,75.69691,CHEATING,2019,5,27,0,"(65,34)"
2019-06-05,16.186318,75.707339,CHEATING,2019,6,5,2,"(65,35)"
2020-10-15,16.1867298,75.70550444,CHEATING,2020,10,15,3,"(65,34)"
2020-12-13,16.1867298,75.70550444,CHEATING,2020,12,13,6,"(65,34)"
2020-12-15,16.18672918,75.71486888,CHEATING,2020,12,15,1,"(65,35)"
2021-02-24,16.20471643,75.69614,CHEATING,2021,2,24,2,"(65,34)"
2021-03-05,16.186548,75.705574,CHEATING,2021,3,5,4,"(65,34)"
2021-03-05,16.186459,75.705783,CHEATING,2021,3,5,4,"(65,34)"
2021-03-06,16.18651,75.705735,CHEATING,2021,3,6,5,"(65,34)"
2021-03-07,16.186325,75.705371,CHEATING,2021,3,7,6,"(65,34)"
2021-03-07,16.186173,75.706601,CHEATING,2021,3,7,6,"(65,35)"
2021-07-20,16.18336,75.683402,CHEATING,2021,7,20,1,"(65,34)"
2021-08-23,16.1867298,75.70550444,CHEATING,2021,8,23,0,"(65,34)"
2021-09-12,16.20471643,75.69614,CHEATING,2021,9,12,6,"(65,34)"
2021-09-19,16.19572322,75.69614,CHEATING,2021,9,19,6,"(65,34)"
2022-01-21,16.18672918,75.71486888,CHEATING,2022,1,21,4,"(65,35)"
2022-03-07,16.19572322,75.69614,CHEATING,2022,3,7,0,"(65,34)"
2022-04-26,16.18463518,75.72440108,CHEATING,2022,4,26,1,"(65,35)"
2022-06-21,16.18463518,75.72440108,CHEATING,2022,6,21,1,"(65,35)"
2022-09-17,16.18672918,75.71486888,CHEATING,2022,9,17,5,"(65,35)"
2023-02-20,16.185298,75.686342,CHEATING,2023,2,20,0,"(65,34)"
2023-07-24,16.18672918,75.71486888,CHEATING,2023,7,24,0,"(65,35)"
2023-11-30,16.187643,75.70749,CHEATING,2023,11,30,3,"(65,35)"
2024-01-30,16.188577,75.707081,CHEATING,2024,1,30,1,"(65,35)"
2016-08-28,16.25867573,75.69614,CHEATING,2016,8,28,6,"(66,34)"
2016-11-02,16.09679784,75.69614,CHEATING,2016,11,2,2,"(64,34)"
2017-04-25,16.10579106,75.69614,CHEATING,2017,4,25,1,"(64,34)"
2017-04-28,16.29464859,75.69614,CHEATING,2017,4,28,4,"(66,34)"
2017-07-01,16.30370149,75.90046151,CHEATING,2017,7,1,5,"(67,38)"
2019-03-08,16.472203,75.1536,CHEATING,2019,3,8,4,"(69,23)"
2020-02-10,16.30370149,75.90046151,CHEATING,2020,2,10,0,"(67,38)"
2020-05-10,16.478446,75.128447,CHEATING,2020,5,10,6,"(69,23)"
2021-01-15,16.460276,75.158643,CHEATING,2021,1,15,4,"(69,24)"
2021-03-02,16.484362,75.129631,CHEATING,2021,3,2,1,"(69,23)"
2021-03-12,16.483663,75.134832,CHEATING,2021,3,12,4,"(69,23)"
2021-08-30,16.47743,75.130897,CHEATING,2021,8,30,0,"(69,23)"
2022-10-30,16.28571527,75.8910915,CHEATING,2022,10,30,6,"(66,38)"
2023-01-02,16.14176392,75.69614,CHEATING,2023,1,2,0,"(64,34)"
2023-08-24,16.479059,75.130591,CHEATING,2023,8,24,3,"(69,23)"
2023-09-09,16.482709,75.129507,CHEATING,2023,9,9,5,"(69,23)"
2023-12-12,16.429503,75.092701,CHEATING,2023,12,12,1,"(68,22)"
2017-02-01,16.41694569,75.22198423,CHEATING,2017,2,1,2,"(68,25)"
2017-10-27,16.18672918,75.71486888,CHEATING,2017,10,27,4,"(65,35)"
2018-02-20,16.1867298,75.70550444,CHEATING,2018,2,20,1,"(65,34)"
2018-12-31,15.91693352,75.69614,CHEATING,2018,12,31,0,"(61,34)"
2019-08-23,16.261206,75.642644,CHEATING,2019,8,23,4,"(66,33)"
2021-03-10,16.370009,75.554169,CHEATING,2021,3,10,2,"(67,31)"
2021-03-15,16.417791,75.437583,CHEATING,2021,3,15,0,"(68,29)"
2021-10-30,16.42041322,75.56112,CHEATING,2021,10,30,5,"(68,32)"
2021-10-30,16.08780462,75.69614,CHEATING,2021,10,30,5,"(64,34)"
2022-04-27,16.18672918,75.71486888,CHEATING,2022,4,27,2,"(65,35)"
2022-07-19,16.1867298,75.70550444,CHEATING,2022,7,19,1,"(65,34)"
2022-08-10,16.1867298,75.70550444,CHEATING,2022,8,10,2,"(65,34)"
2022-11-26,15.93491995,75.69614,CHEATING,2022,11,26,5,"(62,34)"
2023-01-25,16.18671689,75.77105551,CHEATING,2023,1,25,2,"(65,36)"
2023-02-03,16.507306,75.441279,CHEATING,2023,2,3,4,"(69,29)"
2023-04-11,16.18672918,75.71486888,CHEATING,2023,4,11,1,"(65,35)"
2023-09-27,16.18671689,75.77105551,CHEATING,2023,9,27,2,"(65,36)"
2024-01-31,16.349364,75.612135,CHEATING,2024,1,31,2,"(67,33)"
2024-02-12,16.349364,75.612269,CHEATING,2024,2,12,0,"(67,33)"
2017-06-24,16.1866839,75.83660656,CHEATING,2017,6,24,5,"(65,37)"
2018-03-28,16.18671689,75.77105551,CHEATING,2018,3,28,2,"(65,36)"
2019-05-01,16.04788,75.781611,CHEATING,2019,5,1,2,"(63,36)"
2021-10-01,16.18672816,75.72423332,CHEATING,2021,10,1,4,"(65,35)"
2016-04-15,16.32162824,75.69614,CHEATING,2016,4,15,4,"(67,34)"
2017-03-27,16.17773678,75.69614,CHEATING,2017,3,27,0,"(65,34)"
2017-10-05,16.1866839,75.55567344,CHEATING,2017,10,5,3,"(65,31)"
2018-04-25,16.17773678,75.69614,CHEATING,2018,4,25,2,"(65,34)"
2018-05-26,16.17773678,75.69614,CHEATING,2018,5,26,5,"(65,34)"
2018-09-05,16.36659432,75.69614,CHEATING,2018,9,5,2,"(67,34)"
2019-06-10,16.060086,76.057836,CHEATING,2019,6,10,0,"(63,42)"
2020-03-19,16.177772,75.973662,CHEATING,2020,3,19,3,"(65,40)"
2020-06-14,16.059851,76.0502489,CHEATING,2020,6,14,6,"(63,41)"
2020-11-09,16.17773678,75.69614,CHEATING,2020,11,9,0,"(65,34)"
2020-11-20,16.17773678,75.69614,CHEATING,2020,11,20,4,"(65,34)"
2021-02-20,16.17773678,75.69614,CHEATING,2021,2,20,5,"(65,34)"
2021-02-22,16.17773678,75.69614,CHEATING,2021,2,22,0,"(65,34)"
2022-06-25,16.16874357,75.69614,CHEATING,2022,6,25,5,"(65,34)"
2022-10-17,16.16874357,75.69614,CHEATING,2022,10,17,0,"(65,34)"
2022-10-23,16.17773678,75.69614,CHEATING,2022,10,23,6,"(65,34)"
2023-06-13,16.42055362,75.69614,CHEATING,2023,6,13,1,"(68,34)"
2023-10-31,16.06658,76.06045,CHEATING,2023,10,31,1,"(63,42)"
2024-01-21,16.059784,76.051688,CHEATING,2024,1,21,6,"(63,41)"
2016-01-21,16.1866839,75.83660656,CHEATING,2016,1,21,3,"(65,37)"
2016-11-10,16.18223339,75.69614,CHEATING,2016,11,10,3,"(65,34)"
2017-09-15,15.94124357,76.11351,CHEATING,2017,9,15,4,"(62,43)"
2017-11-04,16.17773678,75.69614,CHEATING,2017,11,4,5,"(65,34)"
2018-08-07,16.15975035,75.69614,CHEATING,2018,8,7,1,"(65,34)"
2019-05-22,15.962619,76.117607,CHEATING,2019,5,22,2,"(62,43)"
